seed,variant,step,ego_x,ego_y,ego_theta,obs_x,obs_y,obs_mode,collision,missed_mode,clearance
200289,OT,149,19.9338,0.0341,4.2692,-4.3592,-16.6064,turn_right,0,1,29.4457
200289,OT_SH,0,0.0000,0.0000,0.0000,3.1874,0.3604,turn_right,0,0,3.2077
200289,OT_SH,1,0.0000,0.0000,0.0000,3.1783,0.3529,turn_right,0,0,3.1979
200289,OT_SH,2,0.0000,0.0000,0.0000,3.1690,0.3458,turn_right,0,0,3.1878
200289,OT_SH,3,0.1648,-0.0068,-0.0800,3.1597,0.3390,turn_right,0,0,3.0147
200289,OT_SH,4,0.1648,-0.0068,-0.0800,3.1502,0.3324,turn_right,0,0,3.0046
200289,OT_SH,5,0.3538,-0.0297,-0.1600,3.1407,0.3263,turn_right,0,0,2.8095
200289,OT_SH,6,0.5653,-0.0728,-0.2400,3.1310,0.3204,turn_right,0,0,2.5956
200289,OT_SH,7,0.8045,-0.1297,-0.2276,3.1210,0.3150,turn_right,0,0,2.3589
200289,OT_SH,8,1.0704,-0.2029,-0.3076,3.1110,0.3098,turn_right,0,0,2.1041
200289,OT_SH,9,1.0704,-0.2029,-0.3076,3.1010,0.3050,turn_right,0,0,2.0932
200289,OT_SH,10,1.3638,-0.2891,-0.2645,3.0909,0.3007,turn_left,0,0,1.8250
200289,OT_SH,11,1.6841,-0.3899,-0.3445,3.0810,0.2960,turn_left,0,0,1.5562
200289,OT_SH,12,2.0317,-0.5039,-0.2902,3.0712,0.2910,decelerating,0,0,1.3086
200289,OT_SH,13,2.4060,-0.6324,-0.3702,3.0615,0.2860,turn_right,0,0,1.1284
200289,OT_SH,14,2.8088,-0.7703,-0.2902,3.0466,0.2763,turn_right,0,0,1.0733
200289,OT_SH,15,3.2503,-0.8829,-0.2102,3.0313,0.2671,turn_right,0,0,1.1707
200289,OT_SH,16,3.7291,-0.9650,-0.1302,3.0157,0.2583,turn_right,0,0,1.4161
200289,OT_SH,17,4.2427,-1.0112,-0.0502,2.9999,0.2500,decelerating,0,0,1.7707
200289,OT_SH,18,4.7884,-1.0166,0.0298,2.9841,0.2416,decelerating,0,1,2.1997
200289,OT_SH,19,5.3640,-1.0227,-0.0502,2.9634,0.2283,turn_left,0,0,2.7071
200289,OT_SH,20,5.9697,-1.0287,0.0298,2.9383,0.2092,turn_left,0,0,3.2744
200289,OT_SH,21,6.6053,-1.0354,-0.0502,2.9139,0.1894,turn_left,0,0,3.8893
200289,OT_SH,22,7.2709,-1.0420,0.0298,2.8901,0.1689,decelerating,0,1,4.5451
200289,OT_SH,23,7.9665,-1.0493,-0.0502,2.8663,0.1483,decelerating,0,1,5.2390
200289,OT_SH,24,8.6921,-1.0565,0.0298,2.8374,0.1227,decelerating,0,1,5.9723
200289,OT_SH,25,9.4477,-1.0644,-0.0502,2.8035,0.0921,decelerating,0,0,6.7441
200289,OT_SH,26,10.2332,-1.0722,0.0298,2.7647,0.0565,decelerating,0,0,7.5534
200289,OT_SH,27,11.0484,-1.0408,0.0472,2.7210,0.0158,turn_left,0,0,8.3942
200289,OT_SH,28,11.8908,-0.9670,0.1272,2.6736,-0.0314,turn_left,0,0,9.2646
200289,OT_SH,29,12.7631,-0.8910,0.0472,2.6276,-0.0801,turn_left,0,0,10.1678
200289,OT_SH,30,13.6398,-0.8374,0.0751,2.5831,-0.1300,turn_left,0,0,11.0793
200289,OT_SH,31,14.4750,-0.7411,0.1551,2.5401,-0.1814,turn_left,0,0,11.9480
200289,OT_SH,32,15.2604,-0.6499,0.0751,2.4986,-0.2341,decelerating,0,1,12.7686
200289,OT_SH,33,15.9976,-0.5761,0.1250,2.4571,-0.2870,decelerating,0,1,13.5436
200289,OT_SH,34,16.6845,-0.5017,0.0905,2.4106,-0.3450,decelerating,0,1,14.2748
200289,OT_SH,35,17.3198,-0.4187,0.1705,2.3591,-0.4081,turn_left,0,0,14.9607
200289,OT_SH,36,17.8977,-0.2956,0.2505,2.3048,-0.4778,turn_left,0,0,15.5939
200289,OT_SH,37,18.4159,-0.1410,0.3304,2.2527,-0.5491,constant_velocity,0,1,16.1684
200289,OT_SH,38,18.8861,-0.0002,0.2504,2.2005,-0.6204,constant_velocity,0,0,16.6971
200289,OT_SH,39,19.3171,0.0923,0.1704,2.1484,-0.6915,decelerating,0,0,17.1866
200289,OT_SH,40,19.7046,0.1434,0.0904,2.0965,-0.7626,decelerating,0,0,17.6313
200289,OT_SH,41,20.0450,0.1609,0.0104,2.0395,-0.8388,constant_velocity,0,0,18.0332
200289,OT_SH,42,20.3358,0.1527,-0.0696,1.9772,-0.9200,decelerating,0,0,18.3898
200289,OT_SH,43,20.5752,0.1267,-0.1496,1.9150,-1.0011,decelerating,0,0,18.6942
200289,OT_SH,44,20.7628,0.0910,-0.2296,1.8479,-1.0872,turn_left,0,0,18.9516
200289,OT_SH,45,20.8987,0.0538,-0.3096,1.7786,-1.1803,turn_left,0,0,19.1599
200289,OT_SH,46,20.9843,0.0230,-0.3896,1.7121,-1.2753,turn_left,0,0,19.3158
200289,OT_SH,47,21.0227,0.0086,-0.3096,1.6485,-1.3722,turn_left,0,0,19.4233
200289,OT_SH,48,21.0139,0.0107,-0.2296,1.5877,-1.4710,turn_left,0,0,19.4826
200289,OT_SH,49,20.9559,0.0215,-0.1496,1.5298,-1.5717,turn_left,0,0,19.4913
200289,OT_SH,50,20.8475,0.0331,-0.0696,1.4749,-1.6742,turn_left,0,0,19.4477
200289,OT_SH,51,20.6910,0.0374,0.0104,1.4230,-1.7782,turn_left,0,0,19.3533
200289,OT_SH,52,20.5269,0.0324,0.0512,1.3743,-1.8839,turn_left,0,0,19.2482
200289,OT_SH,53,20.3927,0.0300,-0.0167,1.3286,-1.9910,turn_right,0,1,19.1709
200289,OT_SH,54,20.2887,0.0357,-0.0967,1.2798,-2.0967,turn_right,0,1,19.1282
200289,OT_SH,55,20.2137,0.0458,-0.1767,1.2277,-2.2010,turn_right,0,1,19.1185
200289,OT_SH,56,20.1617,0.0571,-0.2567,1.1724,-2.3036,turn_right,0,1,19.1355
200289,OT_SH,57,20.1258,0.0680,-0.3367,1.1140,-2.4045,turn_right,0,1,19.1719
200289,OT_SH,58,20.1018,0.0775,-0.4167,1.0526,-2.5036,turn_right,0,1,19.2232
200289,OT_SH,59,20.0867,0.0848,-0.4967,0.9884,-2.6008,decelerating,0,0,19.2862
200289,OT_SH,60,20.0783,0.0898,-0.5767,0.9242,-2.6979,decelerating,0,1,19.3558
200289,OT_SH,61,20.0745,0.0924,-0.6567,0.8552,-2.8001,decelerating,0,0,19.4358
200289,OT_SH,62,20.0740,0.0928,-0.7367,0.7811,-2.9073,constant_velocity,0,1,19.5248
200289,OT_SH,63,20.0756,0.0912,-0.8167,0.7020,-3.0196,constant_velocity,0,0,19.6217
200289,OT_SH,64,20.0784,0.0879,-0.8967,0.6230,-3.1318,turn_left,0,0,19.7201
200289,OT_SH,65,20.0820,0.0831,-0.9767,0.5474,-3.2464,turn_left,0,0,19.8163
200289,OT_SH,66,20.0857,0.0770,-1.0567,0.4754,-3.3633,turn_left,0,0,19.9098
200289,OT_SH,67,20.0893,0.0700,-1.1367,0.4069,-3.4825,constant_velocity,0,1,20.0004
200289,OT_SH,68,20.0926,0.0622,-1.2167,0.3383,-3.6016,constant_velocity,0,0,20.0912
200289,OT_SH,69,20.0953,0.0538,-1.2967,0.2696,-3.7207,constant_velocity,0,1,20.1818
200289,OT_SH,70,20.0973,0.0451,-1.3767,0.2010,-3.8400,constant_velocity,0,0,20.2721
200289,OT_SH,71,20.0987,0.0361,-1.4567,0.1325,-3.9592,constant_velocity,0,1,20.3621
200289,OT_SH,72,20.0994,0.0271,-1.5367,0.0640,-4.0783,constant_velocity,0,0,20.4517
200289,OT_SH,73,20.0994,0.0180,-1.6167,-0.0044,-4.1974,constant_velocity,0,1,20.5410
200289,OT_SH,74,20.0986,0.0091,-1.6967,-0.0729,-4.3166,constant_velocity,0,0,20.6301
200289,OT_SH,75,20.0971,0.0004,-1.7767,-0.1412,-4.4357,constant_velocity,0,1,20.7188
200289,OT_SH,76,20.0950,-0.0080,-1.8567,-0.2097,-4.5548,constant_velocity,0,0,20.8076
200289,OT_SH,77,20.0923,-0.0161,-1.9367,-0.2782,-4.6739,constant_velocity,0,0,20.8962
200289,OT_SH,78,20.0890,-0.0239,-2.0167,-0.3468,-4.7930,constant_velocity,0,0,20.9848
200289,OT_SH,79,20.0851,-0.0312,-2.0967,-0.4153,-4.9120,constant_velocity,0,0,21.0734
200289,OT_SH,80,20.0807,-0.0380,-2.1767,-0.4838,-5.0310,constant_velocity,0,1,21.1620
200289,OT_SH,81,20.0759,-0.0444,-2.2567,-0.5522,-5.1500,constant_velocity,0,0,21.2506
200289,OT_SH,82,20.0707,-0.0503,-2.3367,-0.6206,-5.2690,turn_left,0,0,21.3394
200289,OT_SH,83,20.0652,-0.0556,-2.4167,-0.6856,-5.3901,turn_left,0,0,21.4255
200289,OT_SH,84,20.0593,-0.0604,-2.4967,-0.7469,-5.5129,turn_left,0,0,21.5089
200289,OT_SH,85,20.0532,-0.0646,-2.5767,-0.8046,-5.6376,decelerating,0,0,21.5895
200289,OT_SH,86,20.0469,-0.0683,-2.6567,-0.8622,-5.7623,decelerating,0,1,21.6705
200289,OT_SH,87,20.0403,-0.0714,-2.7367,-0.9248,-5.8920,decelerating,0,0,21.7582
200289,OT_SH,88,20.0337,-0.0739,-2.8167,-0.9925,-6.0266,constant_velocity,0,0,21.8526
200289,OT_SH,89,20.0269,-0.0759,-2.8967,-1.0652,-6.1660,constant_velocity,0,0,21.9537
200289,OT_SH,90,20.0201,-0.0773,-2.9767,-1.1379,-6.3053,constant_velocity,0,1,22.0556
200289,OT_SH,91,20.0133,-0.0782,-3.0567,-1.2107,-6.4446,decelerating,0,1,22.1583
200289,OT_SH,92,20.0066,-0.0785,-3.1367,-1.2836,-6.5838,constant_velocity,0,0,22.2619
200289,OT_SH,93,19.9999,-0.0783,-3.2167,-1.3615,-6.7279,constant_velocity,0,0,22.3725
200289,OT_SH,94,19.9933,-0.0775,-3.2967,-1.4395,-6.8720,turn_left,0,0,22.4840
200289,OT_SH,95,19.9868,-0.0762,-3.3767,-1.5131,-7.0184,turn_left,0,0,22.5929
200289,OT_SH,96,19.9806,-0.0745,-3.4567,-1.5823,-7.1669,turn_left,0,0,22.6993
200289,OT_SH,97,19.9745,-0.0722,-3.5367,-1.6470,-7.3174,turn_right,0,1,22.8031
200289,OT_SH,98,19.9687,-0.0695,-3.6167,-1.7161,-7.4658,turn_right,0,1,22.9115
200289,OT_SH,99,19.9632,-0.0664,-3.6967,-1.7896,-7.6120,turn_left,0,0,23.0243
200289,OT_SH,100,19.9579,-0.0628,-3.7767,-1.8586,-7.7604,turn_left,0,0,23.1347
200289,OT_SH,101,19.9530,-0.0589,-3.8567,-1.9232,-7.9106,turn_right,0,1,23.2427
200289,OT_SH,102,19.9485,-0.0546,-3.9367,-1.9923,-8.0588,turn_right,0,1,23.3552
200289,OT_SH,103,19.9443,-0.0500,-4.0167,-2.0656,-8.2048,turn_left,0,0,23.4721
200289,OT_SH,104,19.9406,-0.0451,-4.0967,-2.1345,-8.3530,turn_left,0,0,23.5866
200289,OT_SH,105,19.9372,-0.0400,-4.1767,-2.1989,-8.5033,turn_left,0,0,23.6988
200289,OT_SH,106,19.9343,-0.0346,-4.2567,-2.2588,-8.6555,turn_left,0,0,23.8087
200289,OT_SH,107,19.9319,-0.0291,-4.3367,-2.3143,-8.8096,turn_left,0,0,23.9164
200289,OT_SH,108,19.9299,-0.0233,-4.4167,-2.3653,-8.9652,turn_left,0,0,24.0215
200289,OT_SH,109,19.9284,-0.0175,-4.4967,-2.4114,-9.1223,turn_left,0,0,24.1239
200289,OT_SH,110,19.9273,-0.0116,-4.5767,-2.4527,-9.2808,turn_left,0,0,24.2237
200289,OT_SH,111,19.9267,-0.0056,-4.6567,-2.4893,-9.4404,turn_left,0,0,24.3206
200289,OT_SH,112,19.9266,0.0004,-4.7367,-2.5209,-9.6011,decelerating,0,1,24.4148
200289,OT_SH,113,19.9270,0.0063,-4.8167,-2.5526,-9.7617,decelerating,0,1,24.5102
200289,OT_SH,114,19.9279,0.0122,-4.8967,-2.5894,-9.9272,decelerating,0,1,24.6134
200289,OT_SH,115,19.9292,0.0180,-4.9767,-2.6312,-10.0977,decelerating,0,1,24.7244
200289,OT_SH,116,19.9310,0.0237,-5.0567,-2.6779,-10.2731,decelerating,0,1,24.8432
200289,OT_SH,117,19.9332,0.0291,-5.1367,-2.7296,-10.4534,decelerating,0,1,24.9696
200289,OT_SH,118,19.9358,0.0344,-5.2167,-2.7862,-10.6387,constant_velocity,0,1,25.1039
200289,OT_SH,119,19.9389,0.0394,-5.2967,-2.8478,-10.8290,constant_velocity,0,0,25.2459
200289,OT_SH,120,19.9423,0.0442,-5.3767,-2.9094,-11.0193,constant_velocity,0,0,25.3890
200289,OT_SH,121,19.9461,0.0487,-5.4567,-2.9711,-11.2095,constant_velocity,0,0,25.5331
200289,OT_SH,122,19.9502,0.0528,-5.5367,-3.0327,-11.3996,constant_velocity,0,0,25.6782
200289,OT_SH,123,19.9547,0.0566,-5.6167,-3.0943,-11.5897,constant_velocity,0,1,25.8242
200289,OT_SH,124,19.9594,0.0600,-5.6967,-3.1559,-11.7799,constant_velocity,0,1,25.9712
200289,OT_SH,125,19.9644,0.0631,-5.7767,-3.2175,-11.9702,constant_velocity,0,0,26.1189
200289,OT_SH,126,19.9696,0.0657,-5.8567,-3.2790,-12.1605,turn_left,0,0,26.2674
200289,OT_SH,127,19.9750,0.0679,-5.9367,-3.3347,-12.3527,turn_right,0,1,26.4124
200289,OT_SH,128,19.9806,0.0696,-6.0167,-3.3963,-12.5429,turn_right,0,0,26.5623
200289,OT_SH,129,19.9862,0.0709,-6.0967,-3.4635,-12.7313,turn_right,0,1,26.7168
200289,OT_SH,130,19.9920,0.0718,-6.1767,-3.5363,-12.9175,turn_right,0,1,26.8756
200289,OT_SH,131,19.9978,0.0722,-6.2567,-3.6145,-13.1013,turn_left,0,0,27.0385
200289,OT_SH,132,20.0035,0.0721,-6.3367,-3.6873,-13.2873,turn_left,0,0,27.1980
200289,OT_SH,133,20.0093,0.0716,-6.4167,-3.7545,-13.4754,turn_left,0,0,27.3540
200289,OT_SH,134,20.0150,0.0706,-6.4967,-3.8160,-13.6656,turn_left,0,0,27.5064
200289,OT_SH,135,20.0206,0.0691,-6.5767,-3.8718,-13.8576,turn_left,0,0,27.6550
200289,OT_SH,136,20.0261,0.0672,-6.6567,-3.9217,-14.0511,turn_left,0,0,27.7997
200289,OT_SH,137,20.0314,0.0649,-6.7367,-3.9657,-14.2460,turn_left,0,0,27.9404
200289,OT_SH,138,20.0365,0.0622,-6.8167,-4.0039,-14.4420,turn_left,0,0,28.0769
200289,OT_SH,139,20.0413,0.0590,-6.8967,-4.0358,-14.6391,turn_left,0,0,28.2089
200289,OT_SH,140,20.0459,0.0555,-6.9767,-4.0617,-14.8371,turn_left,0,0,28.3367
200289,OT_SH,141,20.0502,0.0516,-7.0567,-4.0816,-15.0359,turn_left,0,0,28.4601
200289,OT_SH,142,20.0542,0.0474,-7.1367,-4.0956,-15.2351,turn_right,0,1,28.5791
200289,OT_SH,143,20.0578,0.0429,-7.2167,-4.1155,-15.4340,turn_right,0,0,28.7033
200289,OT_SH,144,20.0610,0.0382,-7.2967,-4.1414,-15.6321,turn_right,0,0,28.8326
200289,OT_SH,145,20.0639,0.0332,-7.3767,-4.1734,-15.8293,turn_right,0,1,28.9666
200289,OT_SH,146,20.0663,0.0279,-7.4567,-4.2111,-16.0254,turn_right,0,0,29.1051
200289,OT_SH,147,20.0683,0.0225,-7.5367,-4.2546,-16.2205,turn_right,0,1,29.2479
200289,OT_SH,148,20.0699,0.0170,-7.6167,-4.3040,-16.4142,turn_right,0,1,29.3951
200289,OT_SH,149,20.0710,0.0114,-7.6967,-4.3592,-16.6064,turn_right,0,0,29.5463
